site_id,geo_lat,geo_lon,data_type,data_class,data_source,error
108371964,35.42203278,-80.94578209,GIC,calculated,GMU,no GIC comparison file
108430005,35.38409179,-80.8314946,GIC,calculated,GMU,no GIC comparison file
108642694,36.46070045,-82.8078915,GIC,calculated,GMU,no GIC comparison file
108696701,36.59155066,-82.69605176,GIC,calculated,GMU,no GIC comparison file
108718796,36.4421849,-82.2795139,GIC,calculated,GMU,
109090481,40.17235268,-75.52085241,GIC,calculated,GMU,no GIC comparison file
109917474,36.25405619,-94.52764524,GIC,calculated,GMU,no GIC comparison file
110025393,31.99775288,-110.9672898,GIC,calculated,GMU,no GIC comparison file
110564172,29.58055911,-98.4087784,GIC,calculated,GMU,no GIC comparison file
111006070,36.60577732,-110.5140411,GIC,calculated,GMU,no GIC comparison file
111291076,28.00463945,-82.66171027,GIC,calculated,GMU,no GIC comparison file
111291077,28.00053065,-82.73190828,GIC,calculated,GMU,no GIC comparison file
112265824,41.89090302,-72.75828307,GIC,calculated,GMU,no GIC comparison file
113527049,28.00085304,-82.58249925,GIC,calculated,GMU,no GIC comparison file
115563007,39.46618799,-108.043859,GIC,calculated,GMU,no GIC comparison file
115647449,26.6767937,-80.29767674,GIC,calculated,GMU,no GIC comparison file
116440984,33.45317832,-117.5714744,GIC,calculated,GMU,no GIC comparison file
116856798,41.9827484,-88.24017076,GIC,calculated,GMU,no GIC comparison file
117015792,35.7551935,-95.28711516,GIC,calculated,GMU,no GIC comparison file
117319566,41.26469587,-75.96550135,GIC,calculated,GMU,no GIC comparison file
117384815,41.08900342,-76.11550216,GIC,calculated,GMU,no GIC comparison file
117384817,41.08779763,-76.14957293,GIC,calculated,GMU,no GIC comparison file
117384822,41.09098037,-76.15437389,GIC,calculated,GMU,no GIC comparison file
117388499,41.37655981,-75.79971337,GIC,calculated,GMU,no GIC comparison file
117588022,41.28133005,-75.81718379,GIC,calculated,GMU,no GIC comparison file
117755285,35.51111253,-97.79213987,GIC,calculated,GMU,no GIC comparison file
117922217,38.64574991,-96.46307113,GIC,calculated,GMU,no GIC comparison file
118005665,38.48598222,-100.9688729,GIC,calculated,GMU,no GIC comparison file
118151234,29.75877465,-98.24521059,GIC,calculated,GMU,no GIC comparison file
118673809,26.30605822,-80.15357543,GIC,calculated,GMU,no GIC comparison file
119718927,32.78385448,-117.1372214,GIC,calculated,GMU,no GIC comparison file
120642556,35.17446829,-80.88392169,GIC,calculated,GMU,no GIC comparison file
120654566,35.24957929,-80.87893187,GIC,calculated,GMU,no GIC comparison file
120654569,35.25004555,-80.87615609,GIC,calculated,GMU,no GIC comparison file
120676567,35.19017232,-81.01105937,GIC,calculated,GMU,no GIC comparison file
120735391,43.2565427,-89.41639208,GIC,calculated,GMU,no GIC comparison file
120780860,35.31293292,-80.69248713,GIC,calculated,GMU,no GIC comparison file
120794083,35.72282996,-80.60097304,GIC,calculated,GMU,no GIC comparison file
120865501,34.9976386,-81.1215685,GIC,calculated,GMU,no GIC comparison file
120865502,35.051724,-81.07460315,GIC,calculated,GMU,no GIC comparison file
120874146,35.22407752,-81.19020953,GIC,calculated,GMU,no GIC comparison file
120874808,40.3118116,-76.03195063,GIC,calculated,GMU,no GIC comparison file
120924507,35.1573633,-81.43362795,GIC,calculated,GMU,no GIC comparison file
120927150,34.89580783,-81.74959532,GIC,calculated,GMU,no GIC comparison file
120956731,35.21977309,-81.76709748,GIC,calculated,GMU,no GIC comparison file
120985491,42.11607078,-83.24887819,GIC,calculated,GMU,no GIC comparison file
121166903,35.2578032,-81.54413182,GIC,calculated,GMU,no GIC comparison file
121192140,33.59679119,-112.1715368,GIC,calculated,GMU,no GIC comparison file
121520203,34.95275856,-82.15549619,GIC,calculated,GMU,no GIC comparison file
121624352,32.35212846,-81.17511914,GIC,calculated,GMU,no GIC comparison file
121624360,32.27906346,-81.2810986,GIC,calculated,GMU,no GIC comparison file
121624363,32.15527076,-81.36832037,GIC,calculated,GMU,no GIC comparison file
121624368,32.27437933,-81.28227531,GIC,calculated,GMU,no GIC comparison file
121624371,32.35440908,-81.18227678,GIC,calculated,GMU,no GIC comparison file
121674829,32.08349924,-81.18868505,GIC,calculated,GMU,no GIC comparison file
121701191,32.00678591,-81.25315131,GIC,calculated,GMU,no GIC comparison file
121812102,33.14568674,-81.76319715,GIC,calculated,GMU,no GIC comparison file
121986364,32.13983765,-81.151139,GIC,calculated,GMU,no GIC comparison file
122792698,42.52499026,-108.7624011,GIC,calculated,GMU,no GIC comparison file
123213038,42.97705298,-89.04262236,GIC,calculated,GMU,no GIC comparison file
123572983,39.26217985,-95.03213097,GIC,calculated,GMU,no GIC comparison file
123688831,33.37672401,-112.0846537,GIC,calculated,GMU,no GIC comparison file
124968451,29.78304828,-97.99010166,GIC,calculated,GMU,no GIC comparison file
125107942,40.42912849,-77.17092905,GIC,calculated,GMU,no GIC comparison file
125119950,33.47534345,-112.0663751,GIC,calculated,GMU,no GIC comparison file
125417221,46.83176968,-96.86026473,GIC,calculated,GMU,no GIC comparison file
125670759,40.56455832,-105.0412112,GIC,calculated,GMU,no GIC comparison file
125726673,29.07943026,-99.04847991,GIC,calculated,GMU,no GIC comparison file
125729481,28.92738637,-99.09261717,GIC,calculated,GMU,no GIC comparison file
125920534,31.47352715,-96.96046746,GIC,calculated,GMU,no GIC comparison file
125923234,33.44167406,-112.0770588,GIC,calculated,GMU,no GIC comparison file
126003785,46.83476527,-96.94862252,GIC,calculated,GMU,no GIC comparison file
126100976,46.77362894,-96.87312833,GIC,calculated,GMU,no GIC comparison file
126100983,46.28874132,-96.60190919,GIC,calculated,GMU,no GIC comparison file
126153864,33.80954084,-117.898952,GIC,calculated,GMU,no GIC comparison file
126310356,47.02863008,-98.68084292,GIC,calculated,GMU,no GIC comparison file
126442969,29.81824195,-95.5246715,GIC,calculated,GMU,no GIC comparison file
126444901,29.82279405,-95.57308218,GIC,calculated,GMU,no GIC comparison file
126670640,46.76823715,-96.74830975,GIC,calculated,GMU,no GIC comparison file
126748871,40.5525441,-105.1350247,GIC,calculated,GMU,no GIC comparison file
126826462,40.60414563,-105.0668343,GIC,calculated,GMU,no GIC comparison file
126832799,29.75060599,-95.44787565,GIC,calculated,GMU,no GIC comparison file
126832800,29.79475133,-95.4334378,GIC,calculated,GMU,no GIC comparison file
126988433,39.03318295,-95.24147424,GIC,calculated,GMU,no GIC comparison file
127051731,40.84003015,-96.54721984,GIC,calculated,GMU,no GIC comparison file
127245722,30.25130144,-97.48729153,GIC,calculated,GMU,no GIC comparison file
127247651,30.14604827,-97.26880031,GIC,calculated,GMU,no GIC comparison file
127286697,30.09015602,-95.60599502,GIC,calculated,GMU,no GIC comparison file
127286698,30.09076029,-95.48995399,GIC,calculated,GMU,no GIC comparison file
127286699,30.08915872,-95.52702874,GIC,calculated,GMU,no GIC comparison file
127703364,33.50149687,-112.0580394,GIC,calculated,GMU,no GIC comparison file
127865192,46.85337676,-99.76468907,GIC,calculated,GMU,no GIC comparison file
127997263,46.09604658,-97.63241036,GIC,calculated,GMU,no GIC comparison file
128076413,46.11721295,-96.88815305,GIC,calculated,GMU,no GIC comparison file
128155558,27.0478727,-80.26475757,GIC,calculated,GMU,no GIC comparison file
128155562,27.16767838,-80.30788187,GIC,calculated,GMU,no GIC comparison file
128155563,27.04741444,-80.16557334,GIC,calculated,GMU,no GIC comparison file
128155566,27.24981552,-80.27612055,GIC,calculated,GMU,no GIC comparison file
128236110,27.23692893,-80.34299624,GIC,calculated,GMU,no GIC comparison file
128236112,27.2854495,-80.48055305,GIC,calculated,GMU,no GIC comparison file
128236117,27.27305364,-80.35632519,GIC,calculated,GMU,no GIC comparison file
128329894,39.65361253,-105.7081052,GIC,calculated,GMU,no GIC comparison file
128370036,44.38820363,-123.0097197,GIC,calculated,GMU,no GIC comparison file
128413938,39.48509952,-106.0334897,GIC,calculated,GMU,no GIC comparison file
128522941,40.52447454,-105.0445265,GIC,calculated,GMU,no GIC comparison file
128672825,29.81600577,-95.48302296,GIC,calculated,GMU,no GIC comparison file
128672826,29.8151782,-95.43482722,GIC,calculated,GMU,no GIC comparison file
129008274,44.69564005,-85.61633427,GIC,calculated,GMU,no GIC comparison file
129117167,29.72209228,-95.49769093,GIC,calculated,GMU,no GIC comparison file
129119326,29.71871903,-95.53669263,GIC,calculated,GMU,no GIC comparison file
129126589,29.61264495,-95.52998954,GIC,calculated,GMU,no GIC comparison file
129126606,29.63372672,-95.5891895,GIC,calculated,GMU,no GIC comparison file
129126612,29.70043204,-95.58180837,GIC,calculated,GMU,no GIC comparison file
129365973,29.68375358,-95.44783569,GIC,calculated,GMU,no GIC comparison file
129697984,40.56350728,-96.7885997,GIC,calculated,GMU,no GIC comparison file
129955360,39.59346505,-89.49627007,GIC,calculated,GMU,no GIC comparison file
130003631,33.4819766,-112.1100072,GIC,calculated,GMU,no GIC comparison file
130068464,40.83029648,-96.81276744,GIC,calculated,GMU,no GIC comparison file
130068470,40.83552719,-96.90975413,GIC,calculated,GMU,no GIC comparison file
130346335,36.32555018,-119.1344125,GIC,calculated,GMU,no GIC comparison file
130675934,35.59330541,-108.8153912,GIC,calculated,GMU,no GIC comparison file
130675935,35.59286207,-108.8174764,GIC,calculated,GMU,no GIC comparison file
130771397,36.27467635,-115.0962801,GIC,calculated,GMU,no GIC comparison file
131421420,40.72187491,-97.61958306,GIC,calculated,GMU,no GIC comparison file
131607685,31.20427815,-83.4510752,GIC,calculated,GMU,no GIC comparison file
131695171,39.60897837,-105.991687,GIC,calculated,GMU,no GIC comparison file
131826053,30.37043205,-95.06385704,GIC,calculated,GMU,no GIC comparison file
131833673,33.44230209,-112.1612516,GIC,calculated,GMU,no GIC comparison file
132641745,29.49582977,-81.19931683,GIC,calculated,GMU,no GIC comparison file
132641749,29.47618685,-81.19285685,GIC,calculated,GMU,no GIC comparison file
132645597,30.10737015,-81.53764398,GIC,calculated,GMU,no GIC comparison file
132665891,30.36051553,-81.48892989,GIC,calculated,GMU,no GIC comparison file
132777028,36.28472896,-108.2709651,GIC,calculated,GMU,no GIC comparison file
133111248,28.91954293,-81.18262591,GIC,calculated,GMU,no GIC comparison file
133234575,30.46580446,-87.25789467,GIC,calculated,GMU,no GIC comparison file
133234577,30.46786299,-87.28962094,GIC,calculated,GMU,no GIC comparison file
133302129,39.79196688,-106.1374324,GIC,calculated,GMU,no GIC comparison file
133585863,34.46862461,-119.8842946,GIC,calculated,GMU,no GIC comparison file
133651009,39.18871696,-106.3255428,GIC,calculated,GMU,no GIC comparison file
133656149,39.37127162,-107.0506308,GIC,calculated,GMU,no GIC comparison file
133727675,39.07289094,-105.418977,GIC,calculated,GMU,no GIC comparison file
133792426,30.26633252,-81.53740236,GIC,calculated,GMU,no GIC comparison file
134002901,44.0345819,-92.66965696,GIC,calculated,GMU,no GIC comparison file
134079601,46.91107497,-113.9682146,GIC,calculated,GMU,no GIC comparison file
134153230,40.23437905,-105.0346149,GIC,calculated,GMU,no GIC comparison file
134219147,38.93200728,-77.23687606,GIC,calculated,GMU,no GIC comparison file
134796643,42.47139308,-71.73762572,GIC,calculated,GMU,no GIC comparison file
134796660,42.56843857,-71.53039204,GIC,calculated,GMU,no GIC comparison file
134796664,42.36030696,-71.7759063,GIC,calculated,GMU,no GIC comparison file
134832527,42.18796604,-71.73746959,GIC,calculated,GMU,no GIC comparison file
135200088,42.61102709,-72.46835107,GIC,calculated,GMU,no GIC comparison file
135200113,42.19498708,-72.44661859,GIC,calculated,GMU,no GIC comparison file
135566530,42.46867949,-73.09360783,GIC,calculated,GMU,no GIC comparison file
135911712,33.2488569,-84.24044492,GIC,calculated,GMU,no GIC comparison file
136060747,46.45208276,-94.06648458,GIC,calculated,GMU,no GIC comparison file
136134730,30.15855355,-81.51856893,GIC,calculated,GMU,no GIC comparison file
136161276,30.18552265,-81.61197263,GIC,calculated,GMU,no GIC comparison file
136334404,35.11403546,-106.7235599,GIC,calculated,GMU,no GIC comparison file
136353677,29.91005573,-95.77738078,GIC,calculated,GMU,no GIC comparison file
136391116,35.34862536,-106.4829456,GIC,calculated,GMU,no GIC comparison file
136460054,35.76418658,-106.1087541,GIC,calculated,GMU,no GIC comparison file
136560648,42.26827406,-71.39839262,GIC,calculated,GMU,no GIC comparison file
136924932,42.13031237,-71.25609344,GIC,calculated,GMU,no GIC comparison file
136924983,42.16476883,-70.97954568,GIC,calculated,GMU,no GIC comparison file
136924986,42.14161304,-71.10094959,GIC,calculated,GMU,no GIC comparison file
136962266,42.13651613,-71.44758133,GIC,calculated,GMU,no GIC comparison file
136962270,42.13136978,-71.26833823,GIC,calculated,GMU,no GIC comparison file
136997706,42.13913353,-71.44832503,GIC,calculated,GMU,no GIC comparison file
137225623,35.27440898,-97.51124009,GIC,calculated,GMU,no GIC comparison file
137369931,35.40303243,-97.70749414,GIC,calculated,GMU,no GIC comparison file
137619994,33.48373045,-111.9411178,GIC,calculated,GMU,no GIC comparison file
137822360,47.10624684,-104.7696062,GIC,calculated,GMU,no GIC comparison file
137840368,41.97210061,-71.01699115,GIC,calculated,GMU,no GIC comparison file
137864809,46.84177222,-103.0700742,GIC,calculated,GMU,no GIC comparison file
137868388,46.41257466,-105.791782,GIC,calculated,GMU,no GIC comparison file
137937087,44.82772781,-95.5532722,GIC,calculated,GMU,no GIC comparison file
137937089,44.81450135,-94.33809392,GIC,calculated,GMU,no GIC comparison file
137943676,45.58453305,-96.01643353,GIC,calculated,GMU,no GIC comparison file
138212810,39.34470239,-81.30867115,GIC,calculated,GMU,
138246302,44.84991086,-96.47822138,GIC,calculated,GMU,no GIC comparison file
138249765,45.30197277,-96.50843447,GIC,calculated,GMU,no GIC comparison file
138262000,44.80340196,-95.52943553,GIC,calculated,GMU,no GIC comparison file
138262001,44.81137594,-94.91609711,GIC,calculated,GMU,no GIC comparison file
138298565,44.47071853,-98.34138302,GIC,calculated,GMU,no GIC comparison file
138362040,43.05519779,-97.5787348,GIC,calculated,GMU,no GIC comparison file
138397896,40.66356611,-105.1512695,GIC,calculated,GMU,no GIC comparison file
138556888,42.20381113,-71.25342094,GIC,calculated,GMU,no GIC comparison file
138601883,32.35853148,-90.27905981,GIC,calculated,GMU,no GIC comparison file
138604484,32.28073052,-90.18781487,GIC,calculated,GMU,no GIC comparison file
138604488,32.28309794,-90.25849715,GIC,calculated,GMU,no GIC comparison file
138615952,32.36036385,-90.21653083,GIC,calculated,GMU,no GIC comparison file
138626912,32.26160838,-90.16419786,GIC,calculated,GMU,no GIC comparison file
138642517,30.78124242,-89.90529744,GIC,calculated,GMU,no GIC comparison file
138642521,30.78277153,-89.90630489,GIC,calculated,GMU,no GIC comparison file
138658592,32.26681486,-90.21112868,GIC,calculated,GMU,no GIC comparison file
138895633,44.11876611,-72.49891231,GIC,calculated,GMU,no GIC comparison file
138912068,42.79783664,-72.48294561,GIC,calculated,GMU,no GIC comparison file
138912070,42.78300798,-72.51858563,GIC,calculated,GMU,no GIC comparison file
138917420,43.63371752,-73.05773203,GIC,calculated,GMU,no GIC comparison file
138927367,42.96811024,-72.65234164,GIC,calculated,GMU,no GIC comparison file
139232219,41.85445975,-72.52857269,GIC,calculated,GMU,no GIC comparison file
139232239,41.7702117,-72.55755666,GIC,calculated,GMU,no GIC comparison file
139249550,42.09068053,-72.63488198,GIC,calculated,GMU,no GIC comparison file
139277466,42.68386331,-72.94961143,GIC,calculated,GMU,no GIC comparison file
139442863,32.28138939,-90.92880725,GIC,calculated,GMU,no GIC comparison file
139452764,30.27851384,-91.11279057,GIC,calculated,GMU,no GIC comparison file
139454561,30.27684291,-91.11038652,GIC,calculated,GMU,no GIC comparison file
139461233,30.48760749,-90.89631104,GIC,calculated,GMU,no GIC comparison file
139464963,32.70405993,-92.07457494,GIC,calculated,GMU,no GIC comparison file
139514782,29.98575124,-90.47380913,GIC,calculated,GMU,no GIC comparison file
139514789,29.98582847,-90.47858159,GIC,calculated,GMU,no GIC comparison file
139516961,30.0059686,-90.46021742,GIC,calculated,GMU,no GIC comparison file
139527881,30.03560694,-90.44261237,GIC,calculated,GMU,no GIC comparison file
139553666,41.70218046,-72.23452216,GIC,calculated,GMU,no GIC comparison file
139577981,29.92750002,-90.17818805,GIC,calculated,GMU,no GIC comparison file
